,city,year,company,car_name,name,model,price,kms_driven,owner,fuel_type,car_link
800,Mumbai,2013,Hyundai,Grand i10 ,Hyundai Grand i10 ,Manual,392999,29411,1,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2013-cars-mumbai-1039988165/
801,Mumbai,2017,Hyundai,Elite i20 ,Hyundai Elite i20 ,Manual,598599,6954,1,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2017-cars-mumbai-1032129468/
802,Mumbai,2019,Maruti,Vitara Brezza ,Maruti Vitara Brezza ,Manual,838699,30236,1,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2019-cars-mumbai-1030848863/
803,Mumbai,2019,Hyundai,VENUE  ,Hyundai VENUE  ,Manual,975099,73561,1,Diesel,https://www.cars24.com/buy-used-hyundai-venue-2019-cars-mumbai-1035420965/
804,Mumbai,2016,Maruti,Wagon R 1.0,Maruti Wagon R 1.0,Manual,433799,20771,1,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2016-cars-mumbai-10347196771/
805,Mumbai,2019,Tata,Harrier  ,Tata Harrier  ,Manual,1450099,55447,2,Diesel,https://www.cars24.com/buy-used-tata-harrier-2019-cars-mumbai-1036496962/
806,Mumbai,2017,Hyundai,Elite i20 ,Hyundai Elite i20 ,Manual,559399,10022,1,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2017-cars-mumbai-1039072305/
807,Mumbai,2017,Ford,Ecosport  ,Ford Ecosport  ,Manual,617899,21407,1,Petrol,https://www.cars24.com/buy-used-ford-ecosport-2017-cars-mumbai-1031385169/
808,Mumbai,2020,Maruti,S PRESSO ,Maruti S PRESSO ,Manual,562599,29918,1,Petrol + CNG,https://www.cars24.com/buy-used-maruti-s-presso-2020-cars-mumbai-10307792716/
809,Mumbai,2018,Ford,Ecosport  ,Ford Ecosport  ,Manual,765799,28127,1,Diesel,https://www.cars24.com/buy-used-ford-ecosport-2018-cars-mumbai-1035166864/
810,Mumbai,2018,Hyundai,Creta  ,Hyundai Creta  ,Automatic,1353899,21203,1,Petrol,https://www.cars24.com/buy-used-hyundai-creta-2018-cars-mumbai-1037514767/
811,Mumbai,2019,Honda,Amaze  ,Honda Amaze  ,Automatic,806399,6341,1,Petrol,https://www.cars24.com/buy-used-honda-amaze-2019-cars-mumbai-1034542168/
812,Mumbai,2018,Honda,Jazz  ,Honda Jazz  ,Manual,690699,26796,1,Petrol,https://www.cars24.com/buy-used-honda-jazz-2018-cars-mumbai-1033086065/
813,Mumbai,2017,Toyota,Etios  ,Toyota Etios  ,Manual,591399,73896,1,Petrol,https://www.cars24.com/buy-used-toyota-etios-2017-cars-mumbai-1031810560/
814,Mumbai,2015,Hyundai,Elite i20 ,Hyundai Elite i20 ,Manual,595699,79569,2,Diesel,https://www.cars24.com/buy-used-hyundai-elite-i20-2015-cars-mumbai-1030120063/
815,Mumbai,2019,MG,HECTOR  ,MG HECTOR  ,Manual,1717699,12937,1,Diesel,https://www.cars24.com/buy-used-mg-hector-2019-cars-mumbai-1033508660/
816,Mumbai,2016,Maruti,Baleno  ,Maruti Baleno  ,Manual,567599,9363,1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2016-cars-mumbai-1033816800/
817,Mumbai,2019,Hyundai,Elite i20 ,Hyundai Elite i20 ,Manual,758999,34853,1,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2019-cars-mumbai-1036410767/
818,Mumbai,2019,Maruti,Vitara Brezza ,Maruti Vitara Brezza ,Manual,904599,27166,2,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2019-cars-mumbai-1034043760/
819,Mumbai,2014,Toyota,Corolla Altis ,Toyota Corolla Altis ,Manual,664499,22434,2,Petrol,https://www.cars24.com/buy-used-toyota-corolla-altis-2014-cars-mumbai-1036508308/
820,Mumbai,2020,Maruti,Dzire  ,Maruti Dzire  ,Automatic,773899,17083,1,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2020-cars-mumbai-1039900666/
821,Mumbai,2015,Hyundai,Creta  ,Hyundai Creta  ,Manual,851999,60227,1,Petrol,https://www.cars24.com/buy-used-hyundai-creta-2015-cars-mumbai-1036492762/
822,Mumbai,2019,Maruti,Alto K10 ,Maruti Alto K10 ,Manual,390299,9370,1,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2019-cars-mumbai-1037776444/
823,Mumbai,2019,Hyundai,Elite i20 ,Hyundai Elite i20 ,Manual,761099,422,1,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2019-cars-mumbai-1039361767/
824,Mumbai,2017,Ford,Ecosport  ,Ford Ecosport  ,Manual,731699,20082,1,Diesel,https://www.cars24.com/buy-used-ford-ecosport-2017-cars-mumbai-1037942966/
825,Mumbai,2016,Hyundai,Elite i20 ,Hyundai Elite i20 ,Manual,570399,67248,1,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2016-cars-mumbai-1037980467/
826,Mumbai,2017,Maruti,Dzire  ,Maruti Dzire  ,Manual,699499,38393,1,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2017-cars-mumbai-1033406569/
827,Mumbai,2017,Maruti,Dzire  ,Maruti Dzire  ,Automatic,658399,67154,1,Diesel,https://www.cars24.com/buy-used-maruti-dzire-2017-cars-mumbai-1036910303/
828,Mumbai,2019,Hyundai,Elite i20 ,Hyundai Elite i20 ,Automatic,885199,16358,1,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2019-cars-mumbai-1038823364/
829,Mumbai,2015,Hyundai,Elite i20 ,Hyundai Elite i20 ,Manual,499099,63961,1,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2015-cars-mumbai-1039461064/
830,Mumbai,2017,Maruti,Baleno  ,Maruti Baleno  ,Manual,581499,28197,1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-mumbai-1037718869/
831,Mumbai,2020,Hyundai,VENUE  ,Hyundai VENUE  ,Manual,1011099,18221,1,Petrol,https://www.cars24.com/buy-used-hyundai-venue-2020-cars-mumbai-1067808509/
832,Mumbai,2021,Maruti,S PRESSO ,Maruti S PRESSO ,Manual,448499,3654,1,Petrol,https://www.cars24.com/buy-used-maruti-s-presso-2021-cars-mumbai-1033035866/
833,Mumbai,2020,Hyundai,NEW SANTRO ,Hyundai NEW SANTRO ,Automatic,642618,12875,1,Petrol,https://www.cars24.com/buy-used-hyundai-new-santro-2020-cars-mumbai-10386992771/
834,Mumbai,2016,Maruti,Baleno  ,Maruti Baleno  ,Manual,624099,45380,1,Diesel,https://www.cars24.com/buy-used-maruti-baleno-2016-cars-mumbai-1032492303/
835,Mumbai,2019,Honda,Amaze  ,Honda Amaze  ,Automatic,777699,24978,2,Diesel,https://www.cars24.com/buy-used-honda-amaze-2019-cars-mumbai-1030167400/
836,Mumbai,2020,Maruti,Dzire  ,Maruti Dzire  ,Manual,753099,8384,1,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2020-cars-mumbai-1038424361/
837,Mumbai,2018,Maruti,Dzire  ,Maruti Dzire  ,Manual,650599,71772,1,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2018-cars-mumbai-1032113261/
838,Mumbai,2019,Maruti,Vitara Brezza ,Maruti Vitara Brezza ,Manual,862699,57702,1,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2019-cars-mumbai-1030566443/
839,Mumbai,2018,Maruti,Dzire  ,Maruti Dzire  ,Manual,680199,41034,1,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2018-cars-mumbai-1036778567/
840,Mumbai,2018,Maruti,Baleno  ,Maruti Baleno  ,Manual,600599,26382,1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2018-cars-mumbai-1033350100/
841,Mumbai,2016,Maruti,Baleno  ,Maruti Baleno  ,Manual,528899,83600,1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2016-cars-mumbai-1038982701/
842,Mumbai,2018,Maruti,Ciaz  ,Maruti Ciaz  ,Manual,735099,44452,1,Petrol,https://www.cars24.com/buy-used-maruti-ciaz-2018-cars-mumbai-1037444863/
843,Mumbai,2017,Maruti,Baleno  ,Maruti Baleno  ,Manual,561999,69421,1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-mumbai-1030073006/
844,Mumbai,2017,Maruti,Dzire  ,Maruti Dzire  ,Automatic,604799,57977,1,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2017-cars-mumbai-1037057560/
845,Mumbai,2017,Hyundai,Elite i20 ,Hyundai Elite i20 ,Manual,682099,19673,1,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2017-cars-mumbai-1036690662/
846,Mumbai,2017,Jeep,Compass  ,Jeep Compass  ,Manual,1393539,24588,1,Diesel,https://www.cars24.com/buy-used-jeep-compass-2017-cars-mumbai-1032894663/
847,Mumbai,2019,MG,HECTOR  ,MG HECTOR  ,Automatic,1817799,18570,1,Petrol,https://www.cars24.com/buy-used-mg-hector-2019-cars-mumbai-10336696771/
848,Mumbai,2016,Maruti,Baleno  ,Maruti Baleno  ,Manual,540999,40361,1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2016-cars-mumbai-1030460903/
849,Mumbai,2019,Volkswagen,Ameo  ,Volkswagen Ameo  ,Manual,570499,7127,1,Petrol,https://www.cars24.com/buy-used-volkswagen-ameo-2019-cars-mumbai-1039576606/
850,Mumbai,2019,Hyundai,VENUE  ,Hyundai VENUE  ,Manual,903399,22716,2,Petrol,https://www.cars24.com/buy-used-hyundai-venue-2019-cars-mumbai-1039832560/
851,Mumbai,2014,Honda,CRV  ,Honda CRV  ,Automatic,1060699,103411,1,Petrol,https://www.cars24.com/buy-used-honda-crv-2014-cars-mumbai-1060605145/
852,Mumbai,2017,Hyundai,Elite i20 ,Hyundai Elite i20 ,Manual,569999,63277,1,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2017-cars-mumbai-1030346149/
853,Mumbai,2016,Hyundai,Elite i20 ,Hyundai Elite i20 ,Manual,548299,76366,1,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2016-cars-mumbai-1030495664/
854,Mumbai,2018,Maruti,Ciaz  ,Maruti Ciaz  ,Manual,712999,51725,1,Petrol,https://www.cars24.com/buy-used-maruti-ciaz-2018-cars-mumbai-1036464063/
855,Mumbai,2016,Maruti,Baleno  ,Maruti Baleno  ,Manual,578399,76773,1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2016-cars-mumbai-1032093860/
856,Mumbai,2018,Maruti,Dzire  ,Maruti Dzire  ,Manual,741999,47158,1,Diesel,https://www.cars24.com/buy-used-maruti-dzire-2018-cars-mumbai-1038590369/
857,Mumbai,2018,Honda,WR-V  ,Honda WR-V  ,Manual,743299,14930,2,Petrol,https://www.cars24.com/buy-used-honda-wr-v-2018-cars-mumbai-1034192741/
858,Mumbai,2017,Ford,Figo Aspire ,Ford Figo Aspire ,Manual,465699,141022,1,Diesel,https://www.cars24.com/buy-used-ford-figo-aspire-2017-cars-mumbai-1032569104/
859,Mumbai,2018,Maruti,Dzire  ,Maruti Dzire  ,Manual,704199,6829,1,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2018-cars-mumbai-1031758164/
860,Mumbai,2020,Maruti,S PRESSO ,Maruti S PRESSO ,Automatic,534699,2799,1,Petrol,https://www.cars24.com/buy-used-maruti-s-presso-2020-cars-mumbai-1036820062/
861,Mumbai,2017,Hyundai,Verna  ,Hyundai Verna  ,Manual,1120099,53640,1,Diesel,https://www.cars24.com/buy-used-hyundai-verna-2017-cars-mumbai-1030526864/
862,Mumbai,2020,Honda,Jazz  ,Honda Jazz  ,Automatic,1061999,11909,1,Petrol,https://www.cars24.com/buy-used-honda-jazz-2020-cars-mumbai-10353893772/
863,Mumbai,2016,Hyundai,i20 Active ,Hyundai i20 Active ,Manual,546499,47707,1,Petrol,https://www.cars24.com/buy-used-hyundai-i20-active-2016-cars-mumbai-1032979969/
864,Mumbai,2021,Skoda,Rapid  ,Skoda Rapid  ,Automatic,1206099,4245,1,Petrol,https://www.cars24.com/buy-used-skoda-rapid-2021-cars-mumbai-1038784365/
865,Mumbai,2018,Skoda,Octavia  ,Skoda Octavia  ,Automatic,1759499,26809,1,Petrol,https://www.cars24.com/buy-used-skoda-octavia-2018-cars-mumbai-1033980863/
866,Mumbai,2017,Maruti,Baleno  ,Maruti Baleno  ,Manual,619499,29794,1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-mumbai-1036472743/
867,Mumbai,2016,Maruti,Baleno  ,Maruti Baleno  ,Manual,586699,47421,1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2016-cars-mumbai-1033519004/
868,Mumbai,2017,Honda,WR-V  ,Honda WR-V  ,Manual,744399,7006,1,Petrol,https://www.cars24.com/buy-used-honda-wr-v-2017-cars-mumbai-1034724660/
869,Mumbai,2017,Maruti,Vitara Brezza ,Maruti Vitara Brezza ,Manual,755699,78266,1,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2017-cars-mumbai-1030585943/
870,Mumbai,2017,Maruti,Wagon R 1.0,Maruti Wagon R 1.0,Automatic,446799,47072,1,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2017-cars-mumbai-10366192771/
871,Mumbai,2019,Honda,Amaze  ,Honda Amaze  ,Automatic,814099,13164,1,Petrol,https://www.cars24.com/buy-used-honda-amaze-2019-cars-mumbai-1038338063/
872,Mumbai,2019,Maruti,S PRESSO ,Maruti S PRESSO ,Manual,427299,61555,1,Petrol,https://www.cars24.com/buy-used-maruti-s-presso-2019-cars-mumbai-1031668063/
873,Mumbai,2017,Honda,WR-V  ,Honda WR-V  ,Manual,744399,46201,1,Petrol,https://www.cars24.com/buy-used-honda-wr-v-2017-cars-mumbai-10324898772/
874,Mumbai,2019,MG,HECTOR  ,MG HECTOR  ,Automatic,1614999,7231,2,Petrol,https://www.cars24.com/buy-used-mg-hector-2019-cars-mumbai-1036409442/
875,Mumbai,2019,Maruti,Baleno  ,Maruti Baleno  ,Manual,788099,10356,1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2019-cars-mumbai-1030690565/
876,Mumbai,2017,Ford,Ecosport  ,Ford Ecosport  ,Manual,726999,30575,1,Diesel,https://www.cars24.com/buy-used-ford-ecosport-2017-cars-mumbai-1039646104/
877,Mumbai,2016,Hyundai,Grand i10 ,Hyundai Grand i10 ,Automatic,510599,71122,1,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-mumbai-1038610060/
878,Mumbai,2018,Honda,WR-V  ,Honda WR-V  ,Manual,767599,25660,1,Petrol,https://www.cars24.com/buy-used-honda-wr-v-2018-cars-mumbai-1034492747/
879,Mumbai,2018,Honda,City  ,Honda City  ,Automatic,1051799,33613,1,Petrol,https://www.cars24.com/buy-used-honda-city-2018-cars-mumbai-1037937008/
880,Mumbai,2021,Maruti,Alto  ,Maruti Alto  ,Manual,449699,3401,1,Petrol,https://www.cars24.com/buy-used-maruti-alto-2021-cars-mumbai-1030518367/
881,Mumbai,2018,Maruti,Ciaz  ,Maruti Ciaz  ,Manual,909499,56836,1,Diesel,https://www.cars24.com/buy-used-maruti-ciaz-2018-cars-mumbai-1032924765/
882,Mumbai,2018,Ford,Figo Aspire ,Ford Figo Aspire ,Manual,567399,48494,1,Diesel,https://www.cars24.com/buy-used-ford-figo-aspire-2018-cars-mumbai-1032772023/
883,Mumbai,2018,Honda,City  ,Honda City  ,Automatic,1130299,10411,1,Petrol,https://www.cars24.com/buy-used-honda-city-2018-cars-mumbai-1035894462/
884,Mumbai,2016,Nissan,Terrano  ,Nissan Terrano  ,Manual,623599,134109,1,Diesel,https://www.cars24.com/buy-used-nissan-terrano-2016-cars-mumbai-1031075102/
885,Mumbai,2017,Maruti,Baleno  ,Maruti Baleno  ,Manual,646699,40567,1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-mumbai-1031120068/
886,Mumbai,2018,Hyundai,Creta  ,Hyundai Creta  ,Automatic,1330299,42659,2,Diesel,https://www.cars24.com/buy-used-hyundai-creta-2018-cars-mumbai-1035810347/
887,Mumbai,2019,Maruti,Baleno  ,Maruti Baleno  ,Manual,802299,8782,1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2019-cars-mumbai-1030476568/
888,Mumbai,2019,Hyundai,VENUE  ,Hyundai VENUE  ,Manual,959199,26191,2,Petrol,https://www.cars24.com/buy-used-hyundai-venue-2019-cars-mumbai-1032337267/
889,Mumbai,2017,Maruti,S Cross ,Maruti S Cross ,Manual,763199,58498,1,Diesel,https://www.cars24.com/buy-used-maruti-s-cross-2017-cars-mumbai-1034071569/
890,Mumbai,2018,Tata,NEXON  ,Tata NEXON  ,Manual,826099,38171,1,Petrol,https://www.cars24.com/buy-used-tata-nexon-2018-cars-mumbai-1030616667/
891,Mumbai,2019,Maruti,S Cross ,Maruti S Cross ,Manual,1079999,24639,1,Diesel,https://www.cars24.com/buy-used-maruti-s-cross-2019-cars-mumbai-1031991160/
892,Mumbai,2017,Maruti,S Cross ,Maruti S Cross ,Manual,739299,86627,1,Diesel,https://www.cars24.com/buy-used-maruti-s-cross-2017-cars-mumbai-1037710262/
893,Mumbai,2020,KIA,SELTOS  ,KIA SELTOS  ,Automatic,1682799,13868,1,Petrol,https://www.cars24.com/buy-used-kia-seltos-2020-cars-mumbai-1037264765/
894,Mumbai,2018,Hyundai,Verna  ,Hyundai Verna  ,Automatic,1112599,47186,1,Petrol,https://www.cars24.com/buy-used-hyundai-verna-2018-cars-mumbai-1039493740/
895,Mumbai,2017,Maruti,IGNIS  ,Maruti IGNIS  ,Manual,495799,21057,1,Petrol,https://www.cars24.com/buy-used-maruti-ignis-2017-cars-mumbai-1039734564/
896,Mumbai,2017,Ford,Ecosport  ,Ford Ecosport  ,Automatic,766499,30212,1,Petrol,https://www.cars24.com/buy-used-ford-ecosport-2017-cars-mumbai-1034681600/
897,Mumbai,2018,Jeep,Compass  ,Jeep Compass  ,Automatic,1457899,25897,2,Petrol,https://www.cars24.com/buy-used-jeep-compass-2018-cars-mumbai-1034320221/
898,Mumbai,2017,Maruti,IGNIS  ,Maruti IGNIS  ,Manual,453099,40312,1,Petrol,https://www.cars24.com/buy-used-maruti-ignis-2017-cars-mumbai-1035674040/
899,Mumbai,2020,KIA,SELTOS  ,KIA SELTOS  ,Automatic,1892957,12331,1,Petrol,https://www.cars24.com/buy-used-kia-seltos-2020-cars-mumbai-1039212765/
900,Mumbai,2017,Maruti,Vitara Brezza ,Maruti Vitara Brezza ,Manual,788499,114807,1,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2017-cars-mumbai-1037323643/
901,Mumbai,2018,Hyundai,Verna  ,Hyundai Verna  ,Automatic,1072799,23043,1,Petrol,https://www.cars24.com/buy-used-hyundai-verna-2018-cars-mumbai-1038773503/
902,Mumbai,2018,Honda,WR-V  ,Honda WR-V  ,Manual,786599,42503,1,Petrol,https://www.cars24.com/buy-used-honda-wr-v-2018-cars-mumbai-1039926048/
903,Mumbai,2019,Maruti,Ertiga  ,Maruti Ertiga  ,Automatic,1050799,18762,2,Petrol,https://www.cars24.com/buy-used-maruti-ertiga-2019-cars-mumbai-1034185868/
904,Mumbai,2012,Maruti,Swift Dzire ,Maruti Swift Dzire ,Manual,441299,50487,1,Diesel,https://www.cars24.com/buy-used-maruti-swift-dzire-2012-cars-mumbai-1036659643/
905,Mumbai,2014,Maruti,Swift  ,Maruti Swift  ,Manual,388599,56830,2,Petrol,https://www.cars24.com/buy-used-maruti-swift-2014-cars-mumbai-1034812443/
906,Mumbai,2012,Maruti,Swift Dzire ,Maruti Swift Dzire ,Manual,401499,162410,1,Diesel,https://www.cars24.com/buy-used-maruti-swift-dzire-2012-cars-mumbai-1035399044/
907,Mumbai,2013,Maruti,Alto 800 ,Maruti Alto 800 ,Manual,253199,45886,1,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2013-cars-mumbai-1033083860/
908,Mumbai,2016,Toyota,Innova Crysta ,Toyota Innova Crysta ,Automatic,1486559,74162,1,Diesel,https://www.cars24.com/buy-used-toyota-innova-crysta-2016-cars-mumbai-1034520365/
909,Mumbai,2017,Mahindra,Scorpio  ,Mahindra Scorpio  ,Manual,1246499,52077,2,Diesel,https://www.cars24.com/buy-used-mahindra-scorpio-2017-cars-mumbai-1032978462/
910,Mumbai,2011,Hyundai,i20  ,Hyundai i20  ,Manual,306499,94323,2,Petrol,https://www.cars24.com/buy-used-hyundai-i20-2011-cars-mumbai-1065037845/
911,Mumbai,2018,Toyota,Innova Crysta ,Toyota Innova Crysta ,Manual,1814599,38559,1,Diesel,https://www.cars24.com/buy-used-toyota-innova-crysta-2018-cars-mumbai-1030029769/
912,Mumbai,2016,Maruti,Ertiga  ,Maruti Ertiga  ,Manual,779999,67194,2,Diesel,https://www.cars24.com/buy-used-maruti-ertiga-2016-cars-mumbai-1034955061/
913,Mumbai,2015,Maruti,Wagon R 1.0,Maruti Wagon R 1.0,Manual,346099,44433,1,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2015-cars-mumbai-1037907960/
914,Mumbai,2016,Maruti,Ertiga  ,Maruti Ertiga  ,Manual,846699,58181,1,Diesel,https://www.cars24.com/buy-used-maruti-ertiga-2016-cars-mumbai-1037029760/
915,Mumbai,2015,Maruti,Swift  ,Maruti Swift  ,Manual,471299,142995,1,Diesel,https://www.cars24.com/buy-used-maruti-swift-2015-cars-mumbai-1037585841/
916,Mumbai,2019,Maruti,Swift  ,Maruti Swift  ,Manual,661799,21299,1,Petrol,https://www.cars24.com/buy-used-maruti-swift-2019-cars-mumbai-10321293779/
917,Mumbai,2016,Hyundai,Grand i10 ,Hyundai Grand i10 ,Manual,475199,6972,1,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-mumbai-1065826720/
918,Mumbai,2011,Hyundai,i20  ,Hyundai i20  ,Manual,319899,40485,1,Petrol,https://www.cars24.com/buy-used-hyundai-i20-2011-cars-mumbai-10394798771/
919,Mumbai,2015,Toyota,Corolla Altis ,Toyota Corolla Altis ,Manual,694899,77971,2,Petrol,https://www.cars24.com/buy-used-toyota-corolla-altis-2015-cars-mumbai-1033082263/
920,Mumbai,2020,Tata,Tiago  ,Tata Tiago  ,Automatic,603499,87351,1,Petrol,https://www.cars24.com/buy-used-tata-tiago-2020-cars-mumbai-10371595795/
921,Mumbai,2020,Renault,TRIBER  ,Renault TRIBER  ,Automatic,689999,17396,2,Petrol,https://www.cars24.com/buy-used-renault-triber-2020-cars-mumbai-10335892791/
922,Mumbai,2016,Volkswagen,Polo  ,Volkswagen Polo  ,Manual,479099,62629,1,Petrol,https://www.cars24.com/buy-used-volkswagen-polo-2016-cars-mumbai-1030350164/
923,Mumbai,2016,Toyota,Innova Crysta ,Toyota Innova Crysta ,Automatic,1903099,53914,1,Diesel,https://www.cars24.com/buy-used-toyota-innova-crysta-2016-cars-mumbai-1035630362/
924,Mumbai,2015,Maruti,Ritz  ,Maruti Ritz  ,Manual,323699,51486,2,Petrol,https://www.cars24.com/buy-used-maruti-ritz-2015-cars-mumbai-1033444969/
925,Mumbai,2019,Renault,TRIBER  ,Renault TRIBER  ,Manual,709299,16767,1,Petrol,https://www.cars24.com/buy-used-renault-triber-2019-cars-mumbai-10321991776/
926,Mumbai,2015,Maruti,Swift  ,Maruti Swift  ,Manual,422999,39404,2,Petrol,https://www.cars24.com/buy-used-maruti-swift-2015-cars-mumbai-1033662569/
927,Mumbai,2016,Toyota,Corolla Altis ,Toyota Corolla Altis ,Manual,831099,77968,1,Petrol,https://www.cars24.com/buy-used-toyota-corolla-altis-2016-cars-mumbai-1036835662/
928,Mumbai,2018,Tata,Tiago  ,Tata Tiago  ,Manual,493235,12199,2,Petrol,https://www.cars24.com/buy-used-tata-tiago-2018-cars-mumbai-1030844261/
929,Mumbai,2016,Honda,Brio  ,Honda Brio  ,Manual,367099,59581,1,Petrol,https://www.cars24.com/buy-used-honda-brio-2016-cars-mumbai-1039424369/
930,Mumbai,2013,Hyundai,Sonata  ,Hyundai Sonata  ,Automatic,590499,61811,3,Petrol,https://www.cars24.com/buy-used-hyundai-sonata-2013-cars-mumbai-1030574967/
931,Mumbai,2020,Maruti,New Wagon-R ,Maruti New Wagon-R ,Manual,652899,11696,1,Petrol,https://www.cars24.com/buy-used-maruti-new--wagon-r-2020-cars-mumbai-10305690717/
932,Mumbai,2015,Maruti,Wagon R 1.0,Maruti Wagon R 1.0,Manual,362199,5738,2,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2015-cars-mumbai-1032943768/
933,Mumbai,2019,Mahindra,XUV500  ,Mahindra XUV500  ,Manual,1732099,47670,1,Diesel,https://www.cars24.com/buy-used-mahindra-xuv500-2019-cars-mumbai-1033413266/
934,Mumbai,2015,Hyundai,Elite i20 ,Hyundai Elite i20 ,Manual,548899,24819,1,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2015-cars-mumbai-10325494774/
935,Mumbai,2014,Mercedes,Benz C Class,Mercedes Benz C Class,Automatic,1555399,61251,2,Diesel,https://www.cars24.com/buy-used-mercedes-benz-c-class-2014-cars-mumbai-1031242765/
936,Mumbai,2021,Mahindra,XUV 3OO ,Mahindra XUV 3OO ,,1088799,9583,1,Petrol,https://www.cars24.com/buy-used-mahindra-xuv-3oo-2021-cars-mumbai-10365694775/
937,Mumbai,2018,Maruti,Swift  ,Maruti Swift  ,Manual,686499,30280,1,Petrol,https://www.cars24.com/buy-used-maruti-swift-2018-cars-mumbai-10365798775/
938,Mumbai,2020,Toyota,URBAN CRUISER ,Toyota URBAN CRUISER ,,1235599,9859,1,Petrol,https://www.cars24.com/buy-used-toyota-urban-cruiser-2020-cars-mumbai-1037266369/
939,Mumbai,2021,Hyundai,NEW SANTRO ,Hyundai NEW SANTRO ,Manual,578099,2371,1,Petrol,https://www.cars24.com/buy-used-hyundai-new-santro-2021-cars-mumbai-1035456765/
940,Mumbai,2019,Ford,Ecosport  ,Ford Ecosport  ,Manual,783599,30786,1,Petrol,https://www.cars24.com/buy-used-ford-ecosport-2019-cars-mumbai-1033273323/
941,Mumbai,2014,Honda,Brio  ,Honda Brio  ,Manual,383199,37492,1,Petrol,https://www.cars24.com/buy-used-honda-brio-2014-cars-mumbai-1038945360/
942,Mumbai,2014,Maruti,Wagon R 1.0,Maruti Wagon R 1.0,Manual,356199,32401,1,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2014-cars-mumbai-1033227360/
943,Mumbai,2015,Honda,City  ,Honda City  ,Manual,660799,54831,1,Petrol,https://www.cars24.com/buy-used-honda-city-2015-cars-mumbai-1035750564/
944,Mumbai,2014,Maruti,Celerio  ,Maruti Celerio  ,Automatic,396899,17629,1,Petrol,https://www.cars24.com/buy-used-maruti-celerio-2014-cars-mumbai-1037586068/
945,Mumbai,2019,Renault,TRIBER  ,Renault TRIBER  ,Manual,709399,13577,1,Petrol,https://www.cars24.com/buy-used-renault-triber-2019-cars-mumbai-1036016768/
946,Mumbai,2015,Maruti,Alto K10 ,Maruti Alto K10 ,Manual,295699,43901,1,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2015-cars-mumbai-1036378768/
