,City,Year,Name,Car model,Car Price,KM,Owner,Car Type,Car link
340,Chennai,2020, Maruti Eeco,5 STR WITH AC PLUSHTR Manual,"₹4,55,499","26,302 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-eeco-2020-cars-chennai-1139360861/
341,Chennai,2017, Maruti Eeco,5 STR WITH AC PLUSHTR Manual,"₹4,00,099","26,079 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-eeco-2017-cars-chennai-1138170007/
342,Chennai,2017, Maruti Swift,VXI Manual,"₹5,62,399","46,402 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-swift-2017-cars-chennai-1138796568/
343,Chennai,2015, Maruti Alto K,VXI Manual,"₹2,98,099","60,307 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2015-cars-chennai-1130747069/
344,Chennai,2018, Tata Tiago,XZ 1.2 REVOTRON Manual,"₹5,32,017","29,112 km",1st Owner,Petrol,https://www.cars24.com/buy-used-tata-tiago-2018-cars-chennai-1138836968/
345,Chennai,2016, Maruti Wagon R .,VXI Manual,"₹4,54,999","22,036 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2016-cars-chennai-1132188468/
346,Chennai,2018, Maruti Celerio,VXI Manual,"₹4,89,799","20,161 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-celerio-2018-cars-chennai-11340899793/
347,Chennai,2019, Maruti Eeco,5 STR WITH AC PLUSHTR Manual,"₹4,87,999","7,493 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-eeco-2019-cars-chennai-1130098164/
348,Chennai,2017, Maruti Wagon R .,VXI OPT Manual,"₹4,08,153","42,356 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2017-cars-chennai-1134506246/
349,Chennai,2018, Hyundai Grand i,SPORTZ 1.2 KAPPA VTVT Manual,"₹5,90,799","28,636 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2018-cars-chennai-1137576064/
350,Chennai,2019, Hyundai NEW SANTRO,1.1 SPORTS AMT Automatic,"₹5,80,599","9,004 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-new-santro-2019-cars-chennai-1135011665/
351,Chennai,2016, Maruti Alto ,LXI Manual,"₹2,81,499","75,081 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2016-cars-chennai-11327891791/
352,Chennai,2015, Hyundai Xcent,S 1.1 CRDI Manual,"₹4,40,999","70,577 km",1st Owner,Diesel,https://www.cars24.com/buy-used-hyundai-xcent-2015-cars-chennai-1136790942/
353,Chennai,2016, Hyundai Eon,MAGNA PLUS Manual,"₹3,23,299","26,779 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-eon-2016-cars-chennai-1131974265/
354,Chennai,2017, Hyundai Creta,1.6 SX PLUS PETROL Manual,"₹8,14,799","75,640 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-creta-2017-cars-chennai-1133750565/
355,Chennai,2019, Volkswagen Vento,1.2 TSI HIGHLINE PLUS AT Automatic,"₹9,50,899","23,852 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-volkswagen-vento-2019-cars-chennai-1136877264/
356,Chennai,2018, Renault Kwid,1.0 RXT Opt Manual,"₹3,87,499","42,487 km",1st Owner,Petrol,https://www.cars24.com/buy-used-renault-kwid-2018-cars-chennai-1139751065/
357,Chennai,2017, Ford New Figo,1.5 TREND Manual,"₹4,69,299","74,921 km",2nd Owner,Diesel,https://www.cars24.com/buy-used-ford-new-figo-2017-cars-chennai-1139418000/
358,Chennai,2019, Ford FREESTYLE,TITANIUM + 1.2 TI-VCT Manual,"₹6,59,199","21,938 km",1st Owner,Petrol,https://www.cars24.com/buy-used-ford-freestyle-2019-cars-chennai-1135850962/
359,Chennai,2016, Datsun Redi Go,T (O) Manual,"₹2,60,899","39,755 km",1st Owner,Petrol,https://www.cars24.com/buy-used-datsun-redi-go-2016-cars-chennai-1137870468/
360,Chennai,2016, Ford Ecosport,1.5TITANIUM TDCI Manual,"₹6,13,499","81,582 km",2nd Owner,Diesel,https://www.cars24.com/buy-used-ford-ecosport-2016-cars-chennai-1130323802/
361,Chennai,2017, Maruti Alto ,LXI Manual,"₹3,08,999","14,636 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2017-cars-chennai-1135337268/
362,Chennai,2019, Hyundai GRAND I NIOS,Asta Petrol Manual,"₹7,25,699","11,190 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-nios-2019-cars-chennai-1136527869/
363,Chennai,2016, Hyundai Grand i,SPORTZ 1.2 KAPPA VTVT Manual,"₹4,87,099","32,805 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-chennai-1137785866/
364,Chennai,2013, Maruti Alto ,LXI Manual,"₹2,56,499","58,720 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2013-cars-chennai-1138821500/
365,Chennai,2016, Hyundai Eon,ERA PLUS Manual,"₹3,04,899","53,917 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-eon-2016-cars-chennai-1137388269/
366,Chennai,2013, Maruti Wagon R .,VXI Manual,"₹3,72,599","48,953 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2013-cars-chennai-1130809446/
367,Chennai,2019, Maruti Eeco,5 STR WITH AC PLUSHTR Manual,"₹4,49,099","29,145 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-eeco-2019-cars-chennai-1136741042/
368,Chennai,2017, Ford Ecosport,1.5 TDCI TITANIUM PLUS Manual,"₹6,93,999","90,047 km",2nd Owner,Diesel,https://www.cars24.com/buy-used-ford-ecosport-2017-cars-chennai-1135141606/
369,Chennai,2018, Ford Figo Aspire,1.2 TITANIUM PETROL Manual,"₹5,89,399","14,545 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-ford-figo-aspire-2018-cars-chennai-1133515406/
370,Chennai,2020, Maruti Eeco,5 STR WITH AC PLUSHTR Manual,"₹4,90,799","7,734 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-eeco-2020-cars-chennai-1132175909/
371,Chennai,2016, Hyundai Grand i,SPORTZ 1.2 KAPPA VTVT Manual,"₹4,92,399","20,582 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-chennai-11319198790/
372,Chennai,2018, Nissan Micra,XL CVT (PETROL) Automatic,"₹5,57,907","37,642 km",1st Owner,Petrol,https://www.cars24.com/buy-used-nissan-micra-2018-cars-chennai-1135106262/
373,Chennai,2015, Hyundai Eon,ERA PLUS Manual,"₹2,86,937","70,761 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-eon-2015-cars-chennai-1131648662/
374,Chennai,2014, Hyundai Elite i,ASTA 1.4 CRDI Manual,"₹5,51,999","90,866 km",1st Owner,Diesel,https://www.cars24.com/buy-used-hyundai-elite-i20-2014-cars-chennai-1130214065/
375,Chennai,2017, Honda City,V MT PETROL Manual,"₹7,82,699","66,192 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-city-2017-cars-chennai-1131395760/
376,Chennai,2017, Jeep Compass,2.0 LIMITED Manual,"₹14,57,999","24,777 km",1st Owner,Diesel,https://www.cars24.com/buy-used-jeep-compass-2017-cars-chennai-1133237149/
377,Chennai,2016, Hyundai Eon,ERA PLUS Manual,"₹3,10,199","39,984 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-eon-2016-cars-chennai-1136745468/
378,Chennai,2017, Hyundai Eon,ERA PLUS Manual,"₹3,49,799","15,425 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-eon-2017-cars-chennai-11308098710/
379,Chennai,2017, Maruti Dzire,VXI Manual,"₹6,53,199","51,783 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2017-cars-chennai-11316793793/
380,Chennai,2019, Maruti Celerio,VXI Manual,"₹5,18,599","49,887 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-celerio-2019-cars-chennai-1134068666/
381,Chennai,2019, Maruti Eeco,5 STR WITH AC PLUSHTR Manual,"₹4,88,499","32,470 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-eeco-2019-cars-chennai-1133148069/
382,Chennai,2016, Maruti Wagon R .,VXI Manual,"₹4,52,799","13,138 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2016-cars-chennai-1134632960/
383,Chennai,2018, Maruti Eeco,5 STR WITH AC PLUSHTR Manual,"₹4,71,199","12,519 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-eeco-2018-cars-chennai-11387690710/
384,Chennai,2018, Maruti Eeco,5 STR WITH AC PLUSHTR Manual,"₹4,24,999","17,682 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-eeco-2018-cars-chennai-1135053200/
385,Chennai,2018, Maruti Vitara Brezza,ZDI Manual,"₹8,50,499","61,172 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2018-cars-chennai-1139898866/
386,Chennai,2017, Honda Jazz,1.2 V MT Manual,"₹5,92,099","43,474 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-jazz-2017-cars-chennai-1135933969/
387,Chennai,2018, Maruti Wagon R .,VXI Manual,"₹5,31,799","7,286 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2018-cars-chennai-11331192715/
388,Chennai,2017, Maruti IGNIS,ZETA 1.2 K12 AMT Automatic,"₹5,75,399","22,100 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-ignis-2017-cars-chennai-11387797718/
389,Chennai,2020, Maruti IGNIS,SIGMA 1.2 K12 Manual,"₹5,35,495","20,653 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-ignis-2020-cars-chennai-11339590719/
390,Chennai,2016, Hyundai i Active,1.2 SX Manual,"₹6,63,999","54,312 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-i20-active-2016-cars-chennai-1130716964/
391,Chennai,2014, Hyundai Elite i,MAGNA 1.2 Manual,"₹4,77,699","84,541 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2014-cars-chennai-1139514961/
392,Chennai,2017, Maruti Alto ,LXI Manual,"₹2,92,499","68,061 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2017-cars-chennai-1134443400/
393,Chennai,2019, Maruti Eeco,5 STR WITH AC PLUSHTR Manual,"₹4,59,699","32,316 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-eeco-2019-cars-chennai-1138824263/
394,Chennai,2016, Maruti Wagon R .,VXI Manual,"₹4,43,999","17,442 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2016-cars-chennai-1134684163/
395,Chennai,2017, Maruti Swift,VXI Manual,"₹5,62,399","59,949 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-swift-2017-cars-chennai-1137997766/
396,Chennai,2013, Hyundai i,ASTA 1.2 Manual,"₹4,16,699","74,695 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-i20-2013-cars-chennai-1137547928/
397,Chennai,2020, Honda City,ZX MT PETROL Manual,"₹13,16,699","9,277 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-honda-city-2020-cars-chennai-11365093714/
398,Chennai,2018, Maruti Wagon R .,VXI Manual,"₹4,53,099","16,691 km",3rd Owner,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2018-cars-chennai-1138095665/
399,Chennai,2019, Maruti Eeco,5 STR WITH AC PLUSHTR Manual,"₹4,88,099","25,873 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-eeco-2019-cars-chennai-1134732361/
400,Chennai,2016, Renault Kwid,RXT Manual,"₹3,50,537","48,004 km",1st Owner,Petrol,https://www.cars24.com/buy-used-renault-kwid-2016-cars-chennai-11388393716/
401,Chennai,2016, Renault Kwid,RXT Manual,"₹3,49,599","47,638 km",1st Owner,Petrol,https://www.cars24.com/buy-used-renault-kwid-2016-cars-chennai-11391097773/
402,Chennai,2016, Hyundai Elite i,ASTA 1.4 CRDI Manual,"₹5,88,099","1,01,947 km",1st Owner,Diesel,https://www.cars24.com/buy-used-hyundai-elite-i20-2016-cars-chennai-1139049900/
403,Chennai,2019, Maruti Baleno,DELTA 1.2 K12 Manual,"₹7,01,399","14,506 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2019-cars-chennai-11387799710/
404,Chennai,2019, Hyundai GRAND I NIOS,Asta Petrol Manual,"₹7,12,199","21,215 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-nios-2019-cars-chennai-1134338266/
405,Chennai,2015, Hyundai Elite i,SPORTZ 1.2 Manual,"₹5,48,699","77,138 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2015-cars-chennai-1135796260/
406,Chennai,2017, Honda Jazz,1.2 SV MT Manual,"₹5,93,499","72,327 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-jazz-2017-cars-chennai-1136986261/
407,Chennai,2019, Maruti Eeco,5 STR WITH AC PLUSHTR Manual,"₹4,69,499","25,534 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-eeco-2019-cars-chennai-1136389100/
408,Chennai,2016, Renault Kwid,RXT 1.0 EASY-R  AT Automatic,"₹3,70,999","55,925 km",1st Owner,Petrol,https://www.cars24.com/buy-used-renault-kwid-2016-cars-chennai-11308399790/
409,Chennai,2016, Hyundai Grand i,SPORTZ 1.2 KAPPA VTVT Manual,"₹4,82,899","56,248 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-chennai-11309495793/
410,Chennai,2019, Renault Kwid,1.0 CLIMBER OPT AMT Automatic,"₹5,09,499","19,635 km",1st Owner,Petrol,https://www.cars24.com/buy-used-renault-kwid-2019-cars-chennai-1136386062/
411,Chennai,2014, Hyundai Elite i,ASTA 1.2 Manual,"₹4,99,051","69,157 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2014-cars-chennai-1139617865/
412,Chennai,2018, Hyundai Eon,ERA PLUS Manual,"₹3,61,299","12,080 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-eon-2018-cars-chennai-1137645466/
413,Chennai,2015, Hyundai Grand i,ASTA 1.2 AT VTVT Automatic,"₹5,09,299","57,280 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2015-cars-chennai-11375193777/
414,Chennai,2018, Maruti Alto ,VXI Manual,"₹3,14,999","72,412 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2018-cars-chennai-1130961302/
415,Chennai,2019, Renault Kwid,RXL Manual,"₹4,00,799","62,631 km",1st Owner,Petrol,https://www.cars24.com/buy-used-renault-kwid-2019-cars-chennai-1133546964/
416,Chennai,2017, Maruti Wagon R .,VXI Manual,"₹4,55,799","13,363 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2017-cars-chennai-1132354763/
417,Chennai,2017, Maruti Vitara Brezza,ZDI PLUS DUAL TONE Manual,"₹8,35,199","54,549 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2017-cars-chennai-1131869508/
418,Chennai,2014, Maruti Wagon R .,VXI Manual,"₹3,64,099","54,684 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2014-cars-chennai-1130592861/
419,Chennai,2018, Maruti Eeco,5 STR WITH AC PLUSHTR Manual,"₹4,25,399","31,516 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-eeco-2018-cars-chennai-1134361801/
420,Chennai,2016, Hyundai Eon,ERA PLUS Manual,"₹3,03,899","45,416 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-eon-2016-cars-chennai-1136177063/
421,Chennai,2017, Honda City,VX MT PETROL Manual,"₹9,00,299","36,926 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-city-2017-cars-chennai-11349495716/
422,Chennai,2019, Hyundai VENUE,1.0 SX TURBO GDI DUAL TONE Manual,"₹9,63,149","64,270 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-venue-2019-cars-chennai-1136546262/
423,Chennai,2016, Hyundai Eon,MAGNA PLUS OPTIONAL Manual,"₹3,51,599","27,458 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-eon-2016-cars-chennai-1132575663/
424,Chennai,2017, Maruti Baleno,DELTA 1.2 K12 Manual,"₹6,21,799","21,285 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-chennai-1134321461/
425,Chennai,2019, Maruti Eeco,5 STR WITH AC PLUSHTR Manual,"₹4,76,099","25,509 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-eeco-2019-cars-chennai-1133041967/
426,Chennai,2017, Hyundai Elite i,1.4 CRDI ASTA (O) Manual,"₹6,78,199","95,155 km",1st Owner,Diesel,https://www.cars24.com/buy-used-hyundai-elite-i20-2017-cars-chennai-11361598718/
427,Chennai,2015, Hyundai Grand i,ASTA 1.2 AT VTVT Automatic,"₹5,18,499","50,256 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2015-cars-chennai-1139220460/
428,Chennai,2015, Hyundai Grand i,ASTA 1.2 VTVT Manual,"₹4,24,899","81,031 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2015-cars-chennai-1132455869/
429,Chennai,2018, Skoda Rapid,Style 1.5 TDI AT Automatic,"₹10,17,999","65,043 km",1st Owner,Diesel,https://www.cars24.com/buy-used-skoda-rapid-2018-cars-chennai-1136497166/
430,Chennai,2019, Hyundai Elite i,1.2  ASTA (O) CVT Automatic,"₹7,98,199","37,619 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2019-cars-chennai-1132383461/
431,Chennai,2017, Honda City,VX MT PETROL Manual,"₹9,47,699","30,424 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-city-2017-cars-chennai-1134891766/
432,Chennai,2017, Honda Jazz,VX  1.2 Manual,"₹6,28,399","54,063 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-jazz-2017-cars-chennai-11348792779/
433,Chennai,2016, Hyundai Elite i,ASTA 1.2 (O) Manual,"₹6,22,299","63,684 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2016-cars-chennai-1132404460/
434,Chennai,2015, Hyundai Grand i,ASTA 1.2 VTVT Manual,"₹4,77,099","39,961 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2015-cars-chennai-1131055764/
435,Chennai,2017, Maruti Alto ,LXI Manual,"₹3,08,599","16,645 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2017-cars-chennai-1138827764/
436,Chennai,2017, Maruti Baleno,DELTA 1.2 K12 Manual,"₹6,08,599","34,824 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-chennai-1133875767/
437,Chennai,2018, Ford Ecosport,1.5 TITANIUM TI VCT Manual,"₹8,46,578","22,511 km",1st Owner,Petrol,https://www.cars24.com/buy-used-ford-ecosport-2018-cars-chennai-1131142600/
438,Chennai,2016, Hyundai Grand i,SPORTZ 1.2 KAPPA VTVT Manual,"₹5,07,399","35,436 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-chennai-1139111766/
439,Chennai,2016, Hyundai Elite i,MAGNA 1.2 Manual,"₹5,34,799","1,17,893 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2016-cars-chennai-1132234706/
440,Chennai,2018, Maruti Vitara Brezza,ZDI PLUS Manual,"₹9,06,099","76,944 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2018-cars-chennai-1134073767/
441,Chennai,2016, Maruti Wagon R .,VXI Manual,"₹4,45,099","30,148 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2016-cars-chennai-1139762269/
442,Chennai,2016, Hyundai Grand i,ASTA 1.2 (O) VTVT Manual,"₹5,14,099","26,707 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-chennai-1135486560/
443,Chennai,2015, Ford Ecosport,1.5AMBIENTE TI VCT Manual,"₹5,44,499","85,957 km",1st Owner,Petrol,https://www.cars24.com/buy-used-ford-ecosport-2015-cars-chennai-1131090924/
444,Chennai,2017, Hyundai Grand i,SPORTZ 1.2 KAPPA VTVT Manual,"₹5,16,699","32,997 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2017-cars-chennai-1134420963/
445,Chennai,2017, Hyundai Grand i,Sportz(O) 1.2 MT ,"₹4,89,525","39,649 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2017-cars-chennai-1133561462/
446,Chennai,2019, Hyundai NEW SANTRO,1.1 SPORTS AMT Automatic,"₹5,73,799","39,704 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-new-santro-2019-cars-chennai-1137167464/
447,Chennai,2016, Maruti Wagon R .,VXI OPT Manual,"₹4,15,299","49,494 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2016-cars-chennai-1134381661/
448,Chennai,2017, Maruti Alto K,VXI Manual,"₹3,43,849","17,927 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2017-cars-chennai-1135785166/
449,Chennai,2018, Hyundai NEW SANTRO,1.1 SPORTS AMT Automatic,"₹5,70,799","9,926 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-new-santro-2018-cars-chennai-1138225960/
450,Chennai,2020, Tata TIGOR,1.2 XZA+ RTN Automatic,"₹7,90,799","6,802 km",1st Owner,Petrol,https://www.cars24.com/buy-used-tata-tigor-2020-cars-chennai-1131236763/
451,Chennai,2018, Tata Tiago,XZ 1.2 REVOTRON Manual,"₹5,44,099","51,612 km",1st Owner,Petrol,https://www.cars24.com/buy-used-tata-tiago-2018-cars-chennai-11357798794/
452,Chennai,2018, Hyundai NEW SANTRO,1.1 SPORTS AMT Automatic,"₹5,59,299","35,640 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-new-santro-2018-cars-chennai-1138830561/
453,Chennai,2017, Maruti Eeco,5 STR WITH AC PLUSHTR Manual,"₹4,13,699","68,189 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-eeco-2017-cars-chennai-1133394365/
454,Chennai,2018, Renault Kwid,RXT 1.0 EASY-R AT OPTION Automatic,"₹4,69,499","16,706 km",1st Owner,Petrol,https://www.cars24.com/buy-used-renault-kwid-2018-cars-chennai-1132156860/
455,Chennai,2019, Maruti Baleno,DELTA 1.2 K12 Manual,"₹7,01,399","24,965 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2019-cars-chennai-1130616467/
456,Chennai,2018, Hyundai Elite i,1.4 CRDI ASTA (O) Manual,"₹7,74,199","61,004 km",1st Owner,Diesel,https://www.cars24.com/buy-used-hyundai-elite-i20-2018-cars-chennai-1136506260/
457,Chennai,2016, Hyundai Grand i,SPORTZ 1.2 KAPPA VTVT Manual,"₹4,80,699","60,523 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-chennai-1135960362/
458,Chennai,2019, Hyundai GRAND I NIOS,Asta Petrol Manual,"₹6,66,699","26,560 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-nios-2019-cars-chennai-1137001961/
459,Chennai,2016, Maruti Alto ,LXI Manual,"₹3,08,799","53,144 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2016-cars-chennai-11315594791/
460,Chennai,2015, Hyundai Elite i,SPORTZ 1.2 Manual,"₹5,39,899","91,409 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2015-cars-chennai-11303494790/
461,Chennai,2019, Hyundai GRAND I NIOS,Asta Petrol Manual,"₹7,19,099","28,827 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-nios-2019-cars-chennai-1133613507/
462,Chennai,2017, Maruti Baleno,ALPHA 1.2 K12 Manual,"₹6,70,799","37,804 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-chennai-1131121460/
463,Chennai,2018, Maruti Alto ,LXI Manual,"₹3,41,699","15,511 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2018-cars-chennai-11340293794/
464,Chennai,2018, Volkswagen Ameo,COMFORTLINE 1.0 ,"₹5,43,699","23,894 km",1st Owner,Petrol,https://www.cars24.com/buy-used-volkswagen-ameo-2018-cars-chennai-1134117066/
465,Chennai,2018, Maruti Baleno,DELTA 1.2 K12 Manual,"₹6,19,729","19,044 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2018-cars-chennai-11313294773/
466,Chennai,2016, Maruti Wagon R .,VXI Manual,"₹3,95,799","79,648 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2016-cars-chennai-1132812200/
467,Chennai,2019, Tata Hexa,Varicor 400 XT Manual,"₹17,05,799","46,581 km",1st Owner,Diesel,https://www.cars24.com/buy-used-tata-hexa-2019-cars-chennai-1139959646/
468,Chennai,2015, Maruti Alto K,VXI Manual,"₹3,08,699","48,859 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2015-cars-chennai-1139615463/
469,Chennai,2017, Hyundai Grand i,Sportz(O) 1.2 MT Manual,"₹4,81,799","51,708 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2017-cars-chennai-1137381664/
470,Chennai,2019, Ford Ecosport,1.5 TITANIUM PLUS TI VCT AT Automatic,"₹8,62,099","77,873 km",1st Owner,Petrol,https://www.cars24.com/buy-used-ford-ecosport-2019-cars-chennai-1135298665/
471,Chennai,2016, Maruti Wagon R .,VXI AMT Automatic,"₹4,40,899","33,991 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2016-cars-chennai-1133266762/
472,Chennai,2017, Hyundai Eon,MAGNA PLUS Manual,"₹3,60,999","44,829 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-eon-2017-cars-chennai-11329094797/
473,Chennai,2020, Maruti S PRESSO,VXI PLUS AGS Automatic,"₹5,22,199","13,055 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-s-presso-2020-cars-chennai-11319593774/
474,Chennai,2017, Maruti Wagon R .,VXI OPT Manual,"₹4,52,099","35,719 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2017-cars-chennai-1133145266/
475,Chennai,2017, Hyundai Eon,MAGNA PLUS OPTIONAL Manual,"₹3,72,599","29,659 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-eon-2017-cars-chennai-11393694773/
476,Chennai,2020, Maruti S PRESSO,VXI ,"₹4,76,199","8,557 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-s-presso-2020-cars-chennai-1133777463/
477,Chennai,2019, Tata Hexa,Varicor 400 XT Manual,"₹18,54,599","34,649 km",1st Owner,Diesel,https://www.cars24.com/buy-used-tata-hexa-2019-cars-chennai-1133731848/
