,City,Year,Name,Car model,Car Price,KM,Owner,Car Type,Car link
175,Bengaluru,2011, Hyundai i,MAGNA 1.2 KAPPA2 Manual,"₹3,13,599","81,853 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-i10-2011-cars-bengaluru-10242491793/
176,Bengaluru,2011, Maruti Alto K,LXI Manual,"₹2,32,199","43,174 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2011-cars-bengaluru-10292894712/
177,Bengaluru,2013, Maruti Alto ,LXI Manual,"₹2,70,299","46,716 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2013-cars-bengaluru-1026940263/
178,Bengaluru,2013, Honda City,S MT PETROL Manual,"₹5,90,599","30,154 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-honda-city-2013-cars-bengaluru-1024854963/
179,Bengaluru,2009, Toyota Innova,2.5 V 8 STR Manual,"₹6,34,199","2,06,148 km",2nd Owner,Diesel,https://www.cars24.com/buy-used-toyota-innova-2009-cars-bengaluru-1029286221/
180,Bengaluru,2019, Tata Tiago,XZ 1.2 REVOTRON Manual,"₹5,85,299","16,513 km",1st Owner,Petrol,https://www.cars24.com/buy-used-tata-tiago-2019-cars-bengaluru-10274691797/
181,Bengaluru,2017, Maruti Celerio,VXI Manual,"₹5,09,999","5,597 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-celerio-2017-cars-bengaluru-10292593773/
182,Bengaluru,2017, Maruti Alto ,LXI Manual,"₹3,33,699","15,223 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2017-cars-bengaluru-1022890264/
183,Bengaluru,2020, Skoda Rapid,ACTIVE 1.0 TSI Manual,"₹10,77,199","2,927 km",1st Owner,Petrol,https://www.cars24.com/buy-used-skoda-rapid-2020-cars-bengaluru-1022636166/
184,Bengaluru,2020, Maruti Vitara Brezza,ZXI + ,"₹10,22,699","21,789 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-vitara-brezza-2020-cars-bengaluru-1024201569/
185,Bengaluru,2019, Renault TRIBER,1.0 RXT Manual,"₹6,70,799","38,651 km",1st Owner,Petrol,https://www.cars24.com/buy-used-renault-triber-2019-cars-bengaluru-10249791718/
